task_id,order_id,warehouse_id,task_type,assigned_robot,wes_status,fleet_status,source_zone,dest_zone,created_at
TSK-001712-3,ORD-001712,DC-07,REPLENISH,RBT-0060,EXECUTING,FAILED,DC-07-Z02,DC-07-Z05,2026-08-06T22:23:00
TSK-001712-4,ORD-001712,DC-07,PICK,RBT-0087,EXECUTING,QUEUED,DC-07-Z05,DC-07-Z06,2026-08-06T22:21:00
TSK-001713-1,ORD-001713,DC-03,MOVE,RBT-0397,QUEUED,QUEUED,DC-03-Z09,DC-03-Z12,2026-08-29T12:00:00
TSK-001714-1,ORD-001714,DC-03,STAGE,RBT-0017,ASSIGNED,QUEUED,DC-03-Z04,DC-03-Z04,2026-08-19T19:46:00
TSK-001715-1,ORD-001715,DC-07,STAGE,RBT-0416,COMPLETE,QUEUED,DC-07-Z07,DC-07-Z05,2026-08-31T23:19:00
TSK-001715-2,ORD-001715,DC-07,PACK_FEED,RBT-0357,QUEUED,COMPLETE,DC-07-Z10,DC-07-Z04,2026-08-31T23:14:00
TSK-001716-1,ORD-001716,DC-01,PACK_FEED,RBT-0629,EXECUTING,FAILED,DC-01-Z04,DC-01-Z09,2026-08-30T02:42:00
TSK-001716-2,ORD-001716,DC-01,STAGE,RBT-0702,QUEUED,EXECUTING,DC-01-Z11,DC-01-Z03,2026-08-30T04:15:00
TSK-001717-1,ORD-001717,DC-17,MOVE,RBT-0251,BLOCKED,FAILED,DC-17-Z06,DC-17-Z02,2026-09-04T11:38:00
TSK-001718-1,ORD-001718,DC-14,MOVE,RBT-0463,EXECUTING,QUEUED,DC-14-Z05,DC-14-Z10,2026-08-10T06:59:00
TSK-001719-1,ORD-001719,DC-17,MOVE,RBT-0458,QUEUED,ASSIGNED,DC-17-Z11,DC-17-Z03,2026-08-24T01:05:00
TSK-001719-2,ORD-001719,DC-17,REPLENISH,RBT-0459,QUEUED,QUEUED,DC-17-Z06,DC-17-Z07,2026-08-24T01:01:00
TSK-001719-3,ORD-001719,DC-17,STAGE,RBT-0264,COMPLETE,QUEUED,DC-17-Z03,DC-17-Z03,2026-08-24T00:41:00
TSK-001720-1,ORD-001720,DC-09,STAGE,RBT-0262,EXECUTING,COMPLETE,DC-09-Z12,DC-09-Z01,2026-08-30T00:21:00
TSK-001721-1,ORD-001721,DC-03,MOVE,RBT-0198,QUEUED,QUEUED,DC-03-Z12,DC-03-Z10,2026-09-02T03:47:00
TSK-001722-1,ORD-001722,DC-01,PICK,RBT-0556,BLOCKED,ASSIGNED,DC-01-Z01,DC-01-Z08,2026-08-06T18:51:00
TSK-001723-1,ORD-001723,DC-04,PACK_FEED,RBT-0578,COMPLETE,EXECUTING,DC-04-Z06,DC-04-Z08,2026-08-05T09:07:00
TSK-001724-1,ORD-001724,DC-04,MOVE,RBT-0646,COMPLETE,QUEUED,DC-04-Z08,DC-04-Z01,2026-08-13T21:24:00
TSK-001724-2,ORD-001724,DC-04,PACK_FEED,RBT-0163,EXECUTING,EXECUTING,DC-04-Z02,DC-04-Z03,2026-08-13T22:41:00
TSK-001725-1,ORD-001725,DC-17,REPLENISH,RBT-0304,ASSIGNED,QUEUED,DC-17-Z06,DC-17-Z11,2026-09-04T20:03:00
TSK-001725-2,ORD-001725,DC-17,PICK,RBT-0361,COMPLETE,FAILED,DC-17-Z12,DC-17-Z08,2026-09-04T20:06:00
TSK-001725-3,ORD-001725,DC-17,PICK,RBT-0437,COMPLETE,ASSIGNED,DC-17-Z08,DC-17-Z11,2026-09-04T20:07:00
TSK-001725-4,ORD-001725,DC-17,PICK,RBT-0497,EXECUTING,EXECUTING,DC-17-Z04,DC-17-Z04,2026-09-04T19:59:00
TSK-001726-1,ORD-001726,DC-15,PICK,RBT-0356,ASSIGNED,FAILED,DC-15-Z03,DC-15-Z09,2026-09-01T05:52:00
TSK-001727-1,ORD-001727,DC-07,STAGE,RBT-0220,QUEUED,EXECUTING,DC-07-Z07,DC-07-Z08,2026-08-01T10:15:00
TSK-001728-1,ORD-001728,DC-10,MOVE,RBT-0478,COMPLETE,COMPLETE,DC-10-Z03,DC-10-Z02,2026-08-09T07:42:00
TSK-001728-2,ORD-001728,DC-10,STAGE,RBT-0542,QUEUED,QUEUED,DC-10-Z08,DC-10-Z12,2026-08-09T09:00:00
TSK-001729-1,ORD-001729,DC-14,PICK,RBT-0052,QUEUED,FAILED,DC-14-Z02,DC-14-Z02,2026-08-04T02:00:00
TSK-001729-2,ORD-001729,DC-14,MOVE,RBT-0109,QUEUED,FAILED,DC-14-Z11,DC-14-Z12,2026-08-04T01:21:00
TSK-001730-1,ORD-001730,DC-04,PICK,RBT-0660,QUEUED,COMPLETE,DC-04-Z06,DC-04-Z04,2026-08-05T14:10:00
TSK-001730-2,ORD-001730,DC-04,PACK_FEED,RBT-0588,ASSIGNED,QUEUED,DC-04-Z03,DC-04-Z09,2026-08-05T14:37:00
TSK-001731-1,ORD-001731,DC-10,STAGE,RBT-0028,COMPLETE,FAILED,DC-10-Z10,DC-10-Z03,2026-09-01T14:04:00
TSK-001732-1,ORD-001732,DC-03,REPLENISH,RBT-0385,QUEUED,COMPLETE,DC-03-Z06,DC-03-Z03,2026-08-16T21:31:00
TSK-001732-2,ORD-001732,DC-03,MOVE,RBT-0708,COMPLETE,FAILED,DC-03-Z08,DC-03-Z04,2026-08-16T22:47:00
TSK-001732-3,ORD-001732,DC-03,PICK,RBT-0416,BLOCKED,ASSIGNED,DC-03-Z11,DC-03-Z03,2026-08-16T21:46:00
TSK-001732-4,ORD-001732,DC-03,MOVE,RBT-0067,EXECUTING,COMPLETE,DC-03-Z05,DC-03-Z11,2026-08-16T22:40:00
TSK-001733-1,ORD-001733,DC-02,MOVE,RBT-0255,COMPLETE,COMPLETE,DC-02-Z06,DC-02-Z03,2026-08-22T04:38:00
TSK-001733-2,ORD-001733,DC-02,PACK_FEED,RBT-0059,COMPLETE,ASSIGNED,DC-02-Z07,DC-02-Z11,2026-08-22T04:14:00
TSK-001734-1,ORD-001734,DC-15,PICK,RBT-0392,EXECUTING,FAILED,DC-15-Z07,DC-15-Z05,2026-08-18T04:15:00
TSK-001735-1,ORD-001735,DC-05,PICK,RBT-0377,BLOCKED,QUEUED,DC-05-Z05,DC-05-Z02,2026-08-04T18:49:00
TSK-001736-1,ORD-001736,DC-15,PICK,RBT-0228,ASSIGNED,EXECUTING,DC-15-Z02,DC-15-Z04,2026-09-01T16:58:00
TSK-001736-2,ORD-001736,DC-15,PICK,RBT-0030,ASSIGNED,EXECUTING,DC-15-Z05,DC-15-Z06,2026-09-01T16:37:00
TSK-001736-3,ORD-001736,DC-15,STAGE,RBT-0460,COMPLETE,ASSIGNED,DC-15-Z11,DC-15-Z08,2026-09-01T17:42:00
TSK-001737-1,ORD-001737,DC-05,REPLENISH,RBT-0174,ASSIGNED,ASSIGNED,DC-05-Z03,DC-05-Z03,2026-08-01T11:35:00
TSK-001737-2,ORD-001737,DC-05,STAGE,RBT-0117,BLOCKED,FAILED,DC-05-Z01,DC-05-Z05,2026-08-01T10:33:00
TSK-001738-1,ORD-001738,DC-11,STAGE,RBT-0032,COMPLETE,ASSIGNED,DC-11-Z07,DC-11-Z07,2026-09-01T03:20:00
TSK-001738-2,ORD-001738,DC-11,MOVE,RBT-0380,BLOCKED,QUEUED,DC-11-Z03,DC-11-Z12,2026-09-01T03:04:00
TSK-001738-3,ORD-001738,DC-11,STAGE,RBT-0246,ASSIGNED,EXECUTING,DC-11-Z08,DC-11-Z03,2026-09-01T02:52:00
TSK-001738-4,ORD-001738,DC-11,PICK,RBT-0234,EXECUTING,COMPLETE,DC-11-Z05,DC-11-Z05,2026-09-01T03:14:00
TSK-001739-1,ORD-001739,DC-13,STAGE,RBT-0454,COMPLETE,COMPLETE,DC-13-Z11,DC-13-Z08,2026-08-11T08:25:00
TSK-001739-2,ORD-001739,DC-13,STAGE,RBT-0389,BLOCKED,COMPLETE,DC-13-Z06,DC-13-Z07,2026-08-11T08:20:00
TSK-001740-1,ORD-001740,DC-10,PICK,RBT-0094,ASSIGNED,FAILED,DC-10-Z10,DC-10-Z06,2026-09-02T07:54:00
TSK-001740-2,ORD-001740,DC-10,STAGE,RBT-0595,EXECUTING,COMPLETE,DC-10-Z07,DC-10-Z08,2026-09-02T07:43:00
TSK-001740-3,ORD-001740,DC-10,REPLENISH,RBT-0027,QUEUED,FAILED,DC-10-Z02,DC-10-Z03,2026-09-02T08:43:00
TSK-001740-4,ORD-001740,DC-10,STAGE,RBT-0341,ASSIGNED,EXECUTING,DC-10-Z03,DC-10-Z05,2026-09-02T08:32:00
TSK-001741-1,ORD-001741,DC-17,PACK_FEED,RBT-0399,QUEUED,COMPLETE,DC-17-Z10,DC-17-Z04,2026-08-04T23:00:00
TSK-001741-2,ORD-001741,DC-17,STAGE,RBT-0497,ASSIGNED,QUEUED,DC-17-Z08,DC-17-Z11,2026-08-04T22:11:00
TSK-001742-1,ORD-001742,DC-08,MOVE,RBT-0148,EXECUTING,EXECUTING,DC-08-Z05,DC-08-Z05,2026-08-12T05:31:00
TSK-001742-2,ORD-001742,DC-08,REPLENISH,RBT-0202,ASSIGNED,ASSIGNED,DC-08-Z05,DC-08-Z08,2026-08-12T05:25:00
TSK-001743-1,ORD-001743,DC-07,PACK_FEED,RBT-0449,ASSIGNED,EXECUTING,DC-07-Z03,DC-07-Z09,2026-08-16T21:09:00
TSK-001743-2,ORD-001743,DC-07,PICK,RBT-0096,EXECUTING,COMPLETE,DC-07-Z02,DC-07-Z03,2026-08-16T20:52:00
TSK-001743-3,ORD-001743,DC-07,PICK,RBT-0271,ASSIGNED,QUEUED,DC-07-Z03,DC-07-Z11,2026-08-16T20:39:00
TSK-001743-4,ORD-001743,DC-07,STAGE,RBT-0710,QUEUED,ASSIGNED,DC-07-Z03,DC-07-Z03,2026-08-16T20:45:00
TSK-001744-1,ORD-001744,DC-12,PACK_FEED,RBT-0009,COMPLETE,FAILED,DC-12-Z06,DC-12-Z11,2026-08-06T08:03:00
TSK-001744-2,ORD-001744,DC-12,STAGE,RBT-0299,BLOCKED,QUEUED,DC-12-Z11,DC-12-Z12,2026-08-06T07:19:00
TSK-001744-3,ORD-001744,DC-12,STAGE,RBT-0207,ASSIGNED,ASSIGNED,DC-12-Z12,DC-12-Z04,2026-08-06T08:33:00
TSK-001744-4,ORD-001744,DC-12,PACK_FEED,RBT-0528,EXECUTING,EXECUTING,DC-12-Z03,DC-12-Z04,2026-08-06T08:50:00
TSK-001745-1,ORD-001745,DC-17,STAGE,RBT-0341,COMPLETE,COMPLETE,DC-17-Z05,DC-17-Z01,2026-08-01T12:18:00
TSK-001745-2,ORD-001745,DC-17,MOVE,RBT-0014,QUEUED,ASSIGNED,DC-17-Z06,DC-17-Z07,2026-08-01T13:49:00
TSK-001745-3,ORD-001745,DC-17,PICK,RBT-0447,EXECUTING,EXECUTING,DC-17-Z09,DC-17-Z01,2026-08-01T13:12:00
TSK-001745-4,ORD-001745,DC-17,MOVE,RBT-0211,ASSIGNED,ASSIGNED,DC-17-Z11,DC-17-Z05,2026-08-01T13:46:00
TSK-001746-1,ORD-001746,DC-18,PACK_FEED,RBT-0299,ASSIGNED,FAILED,DC-18-Z04,DC-18-Z11,2026-08-16T11:39:00
TSK-001746-2,ORD-001746,DC-18,MOVE,RBT-0405,ASSIGNED,FAILED,DC-18-Z03,DC-18-Z01,2026-08-16T12:57:00
TSK-001746-3,ORD-001746,DC-18,MOVE,RBT-0682,COMPLETE,FAILED,DC-18-Z12,DC-18-Z05,2026-08-16T12:14:00
TSK-001747-1,ORD-001747,DC-01,PACK_FEED,RBT-0641,ASSIGNED,FAILED,DC-01-Z11,DC-01-Z05,2026-08-13T09:52:00
TSK-001747-2,ORD-001747,DC-01,PICK,RBT-0673,EXECUTING,EXECUTING,DC-01-Z01,DC-01-Z04,2026-08-13T09:34:00
TSK-001748-1,ORD-001748,DC-14,PACK_FEED,RBT-0273,ASSIGNED,FAILED,DC-14-Z06,DC-14-Z12,2026-08-13T03:04:00
TSK-001748-2,ORD-001748,DC-14,REPLENISH,RBT-0649,QUEUED,FAILED,DC-14-Z04,DC-14-Z06,2026-08-13T03:28:00
TSK-001749-1,ORD-001749,DC-14,STAGE,RBT-0366,ASSIGNED,COMPLETE,DC-14-Z12,DC-14-Z04,2026-08-13T03:09:00
TSK-001750-1,ORD-001750,DC-07,STAGE,RBT-0042,BLOCKED,COMPLETE,DC-07-Z06,DC-07-Z06,2026-08-26T13:47:00
TSK-001750-2,ORD-001750,DC-07,MOVE,RBT-0317,COMPLETE,ASSIGNED,DC-07-Z03,DC-07-Z07,2026-08-26T12:39:00
TSK-001750-3,ORD-001750,DC-07,STAGE,RBT-0401,ASSIGNED,FAILED,DC-07-Z09,DC-07-Z04,2026-08-26T14:05:00
TSK-001751-1,ORD-001751,DC-17,REPLENISH,RBT-0146,ASSIGNED,COMPLETE,DC-17-Z07,DC-17-Z03,2026-08-30T00:50:00
TSK-001751-2,ORD-001751,DC-17,REPLENISH,RBT-0002,BLOCKED,EXECUTING,DC-17-Z05,DC-17-Z12,2026-08-30T00:44:00
TSK-001752-1,ORD-001752,DC-06,STAGE,RBT-0239,EXECUTING,COMPLETE,DC-06-Z02,DC-06-Z01,2026-08-16T20:45:00
TSK-001753-1,ORD-001753,DC-14,STAGE,RBT-0696,BLOCKED,ASSIGNED,DC-14-Z06,DC-14-Z09,2026-08-08T21:03:00
TSK-001753-2,ORD-001753,DC-14,MOVE,RBT-0553,QUEUED,COMPLETE,DC-14-Z04,DC-14-Z02,2026-08-08T21:16:00
TSK-001754-1,ORD-001754,DC-12,PICK,RBT-0048,QUEUED,QUEUED,DC-12-Z08,DC-12-Z05,2026-08-12T22:07:00
TSK-001754-2,ORD-001754,DC-12,PACK_FEED,RBT-0010,QUEUED,COMPLETE,DC-12-Z08,DC-12-Z12,2026-08-12T22:21:00
TSK-001754-3,ORD-001754,DC-12,MOVE,RBT-0037,BLOCKED,QUEUED,DC-12-Z10,DC-12-Z07,2026-08-12T21:20:00
TSK-001754-4,ORD-001754,DC-12,STAGE,RBT-0659,COMPLETE,COMPLETE,DC-12-Z11,DC-12-Z09,2026-08-12T22:40:00
TSK-001755-1,ORD-001755,DC-01,PICK,RBT-0517,EXECUTING,FAILED,DC-01-Z04,DC-01-Z06,2026-08-05T09:56:00
TSK-001755-2,ORD-001755,DC-01,STAGE,RBT-0524,BLOCKED,COMPLETE,DC-01-Z03,DC-01-Z01,2026-08-05T10:04:00
TSK-001756-1,ORD-001756,DC-18,PICK,RBT-0166,BLOCKED,ASSIGNED,DC-18-Z07,DC-18-Z08,2026-08-19T04:44:00
TSK-001756-2,ORD-001756,DC-18,REPLENISH,RBT-0013,COMPLETE,FAILED,DC-18-Z10,DC-18-Z09,2026-08-19T04:58:00
TSK-001757-1,ORD-001757,DC-01,PACK_FEED,RBT-0670,COMPLETE,COMPLETE,DC-01-Z12,DC-01-Z11,2026-08-03T13:18:00
TSK-001757-2,ORD-001757,DC-01,PACK_FEED,RBT-0082,EXECUTING,ASSIGNED,DC-01-Z04,DC-01-Z02,2026-08-03T12:54:00
TSK-001757-3,ORD-001757,DC-01,PACK_FEED,RBT-0121,EXECUTING,ASSIGNED,DC-01-Z11,DC-01-Z12,2026-08-03T13:03:00
TSK-001757-4,ORD-001757,DC-01,REPLENISH,RBT-0426,QUEUED,ASSIGNED,DC-01-Z05,DC-01-Z12,2026-08-03T11:45:00
TSK-001758-1,ORD-001758,DC-18,MOVE,RBT-0006,COMPLETE,QUEUED,DC-18-Z06,DC-18-Z06,2026-08-26T12:53:00
TSK-001758-2,ORD-001758,DC-18,MOVE,RBT-0500,COMPLETE,QUEUED,DC-18-Z03,DC-18-Z12,2026-08-26T12:19:00
TSK-001758-3,ORD-001758,DC-18,STAGE,RBT-0652,QUEUED,ASSIGNED,DC-18-Z07,DC-18-Z03,2026-08-26T12:53:00
TSK-001759-1,ORD-001759,DC-05,REPLENISH,RBT-0307,ASSIGNED,EXECUTING,DC-05-Z11,DC-05-Z03,2026-08-23T15:38:00
TSK-001759-2,ORD-001759,DC-05,MOVE,RBT-0645,QUEUED,ASSIGNED,DC-05-Z07,DC-05-Z06,2026-08-23T16:59:00
TSK-001759-3,ORD-001759,DC-05,PACK_FEED,RBT-0616,BLOCKED,QUEUED,DC-05-Z02,DC-05-Z06,2026-08-23T15:26:00
TSK-001759-4,ORD-001759,DC-05,PACK_FEED,RBT-0063,ASSIGNED,EXECUTING,DC-05-Z07,DC-05-Z02,2026-08-23T16:13:00
TSK-001760-1,ORD-001760,DC-13,PICK,RBT-0606,BLOCKED,ASSIGNED,DC-13-Z08,DC-13-Z11,2026-08-24T06:49:00
TSK-001760-2,ORD-001760,DC-13,STAGE,RBT-0404,BLOCKED,ASSIGNED,DC-13-Z08,DC-13-Z04,2026-08-24T08:08:00
TSK-001760-3,ORD-001760,DC-13,MOVE,RBT-0286,COMPLETE,QUEUED,DC-13-Z04,DC-13-Z04,2026-08-24T07:13:00
TSK-001760-4,ORD-001760,DC-13,PICK,RBT-0679,ASSIGNED,EXECUTING,DC-13-Z02,DC-13-Z08,2026-08-24T07:23:00
TSK-001761-1,ORD-001761,DC-03,REPLENISH,RBT-0435,BLOCKED,EXECUTING,DC-03-Z04,DC-03-Z06,2026-09-04T14:36:00
TSK-001761-2,ORD-001761,DC-03,PICK,RBT-0674,EXECUTING,ASSIGNED,DC-03-Z11,DC-03-Z12,2026-09-04T13:58:00
TSK-001761-3,ORD-001761,DC-03,STAGE,RBT-0110,EXECUTING,COMPLETE,DC-03-Z12,DC-03-Z08,2026-09-04T14:59:00
TSK-001762-1,ORD-001762,DC-11,STAGE,RBT-0174,COMPLETE,EXECUTING,DC-11-Z04,DC-11-Z11,2026-08-05T19:27:00
TSK-001762-2,ORD-001762,DC-11,PICK,RBT-0535,QUEUED,QUEUED,DC-11-Z03,DC-11-Z03,2026-08-05T18:49:00
TSK-001762-3,ORD-001762,DC-11,REPLENISH,RBT-0237,COMPLETE,ASSIGNED,DC-11-Z12,DC-11-Z01,2026-08-05T20:06:00
TSK-001762-4,ORD-001762,DC-11,REPLENISH,RBT-0436,ASSIGNED,QUEUED,DC-11-Z06,DC-11-Z02,2026-08-05T20:43:00
TSK-001763-1,ORD-001763,DC-18,REPLENISH,RBT-0088,ASSIGNED,QUEUED,DC-18-Z12,DC-18-Z02,2026-08-17T12:04:00
TSK-001763-2,ORD-001763,DC-18,PACK_FEED,RBT-0651,EXECUTING,COMPLETE,DC-18-Z05,DC-18-Z07,2026-08-17T12:25:00
TSK-001763-3,ORD-001763,DC-18,REPLENISH,RBT-0673,BLOCKED,COMPLETE,DC-18-Z01,DC-18-Z07,2026-08-17T11:11:00
TSK-001764-1,ORD-001764,DC-05,STAGE,RBT-0028,QUEUED,FAILED,DC-05-Z08,DC-05-Z03,2026-09-03T21:40:00
TSK-001764-2,ORD-001764,DC-05,PICK,RBT-0442,ASSIGNED,EXECUTING,DC-05-Z12,DC-05-Z10,2026-09-03T21:09:00
TSK-001765-1,ORD-001765,DC-13,PICK,RBT-0507,EXECUTING,COMPLETE,DC-13-Z02,DC-13-Z06,2026-08-26T15:17:00
TSK-001765-2,ORD-001765,DC-13,PICK,RBT-0599,COMPLETE,QUEUED,DC-13-Z07,DC-13-Z07,2026-08-26T15:41:00
TSK-001766-1,ORD-001766,DC-07,REPLENISH,RBT-0233,ASSIGNED,EXECUTING,DC-07-Z11,DC-07-Z07,2026-08-22T21:25:00
TSK-001766-2,ORD-001766,DC-07,PACK_FEED,RBT-0199,EXECUTING,EXECUTING,DC-07-Z03,DC-07-Z05,2026-08-22T22:59:00
TSK-001767-1,ORD-001767,DC-13,PACK_FEED,RBT-0338,BLOCKED,FAILED,DC-13-Z09,DC-13-Z07,2026-08-12T08:16:00
TSK-001768-1,ORD-001768,DC-09,REPLENISH,RBT-0626,BLOCKED,FAILED,DC-09-Z07,DC-09-Z04,2026-09-04T23:04:00
TSK-001768-2,ORD-001768,DC-09,PICK,RBT-0051,COMPLETE,COMPLETE,DC-09-Z08,DC-09-Z01,2026-09-05T00:40:00
TSK-001769-1,ORD-001769,DC-02,PICK,RBT-0141,BLOCKED,EXECUTING,DC-02-Z04,DC-02-Z12,2026-08-12T02:18:00
TSK-001769-2,ORD-001769,DC-02,PICK,RBT-0343,COMPLETE,COMPLETE,DC-02-Z03,DC-02-Z12,2026-08-12T01:40:00
TSK-001770-1,ORD-001770,DC-08,MOVE,RBT-0502,QUEUED,FAILED,DC-08-Z02,DC-08-Z03,2026-08-26T05:26:00
TSK-001770-2,ORD-001770,DC-08,STAGE,RBT-0594,ASSIGNED,COMPLETE,DC-08-Z11,DC-08-Z02,2026-08-26T05:57:00
TSK-001770-3,ORD-001770,DC-08,PACK_FEED,RBT-0560,EXECUTING,ASSIGNED,DC-08-Z08,DC-08-Z11,2026-08-26T06:36:00
TSK-001770-4,ORD-001770,DC-08,PICK,RBT-0408,COMPLETE,ASSIGNED,DC-08-Z07,DC-08-Z05,2026-08-26T06:08:00
TSK-001771-1,ORD-001771,DC-08,PICK,RBT-0350,EXECUTING,ASSIGNED,DC-08-Z12,DC-08-Z06,2026-08-16T15:53:00
TSK-001771-2,ORD-001771,DC-08,PACK_FEED,RBT-0649,COMPLETE,ASSIGNED,DC-08-Z10,DC-08-Z06,2026-08-16T15:31:00
TSK-001771-3,ORD-001771,DC-08,STAGE,RBT-0589,ASSIGNED,EXECUTING,DC-08-Z01,DC-08-Z07,2026-08-16T15:17:00
TSK-001771-4,ORD-001771,DC-08,STAGE,RBT-0459,EXECUTING,QUEUED,DC-08-Z11,DC-08-Z11,2026-08-16T15:48:00
TSK-001772-1,ORD-001772,DC-02,PACK_FEED,RBT-0156,BLOCKED,FAILED,DC-02-Z04,DC-02-Z01,2026-08-28T20:05:00
TSK-001772-2,ORD-001772,DC-02,STAGE,RBT-0149,BLOCKED,EXECUTING,DC-02-Z08,DC-02-Z01,2026-08-28T20:36:00
TSK-001772-3,ORD-001772,DC-02,PACK_FEED,RBT-0397,QUEUED,QUEUED,DC-02-Z02,DC-02-Z11,2026-08-28T19:17:00
TSK-001773-1,ORD-001773,DC-17,PICK,RBT-0232,COMPLETE,COMPLETE,DC-17-Z09,DC-17-Z10,2026-08-10T14:24:00
TSK-001773-2,ORD-001773,DC-17,PACK_FEED,RBT-0417,BLOCKED,ASSIGNED,DC-17-Z10,DC-17-Z09,2026-08-10T15:21:00
TSK-001774-1,ORD-001774,DC-18,REPLENISH,RBT-0435,QUEUED,FAILED,DC-18-Z05,DC-18-Z12,2026-08-24T04:47:00
TSK-001775-1,ORD-001775,DC-14,PICK,RBT-0470,COMPLETE,QUEUED,DC-14-Z01,DC-14-Z01,2026-08-20T05:23:00
TSK-001776-1,ORD-001776,DC-15,REPLENISH,RBT-0475,COMPLETE,COMPLETE,DC-15-Z01,DC-15-Z08,2026-08-29T12:18:00
TSK-001776-2,ORD-001776,DC-15,PACK_FEED,RBT-0134,EXECUTING,FAILED,DC-15-Z09,DC-15-Z11,2026-08-29T12:14:00
TSK-001776-3,ORD-001776,DC-15,MOVE,RBT-0142,ASSIGNED,EXECUTING,DC-15-Z01,DC-15-Z05,2026-08-29T10:55:00
TSK-001777-1,ORD-001777,DC-07,PACK_FEED,RBT-0207,BLOCKED,FAILED,DC-07-Z10,DC-07-Z04,2026-08-29T15:34:00
TSK-001777-2,ORD-001777,DC-07,PICK,RBT-0547,ASSIGNED,ASSIGNED,DC-07-Z09,DC-07-Z11,2026-08-29T16:25:00
TSK-001777-3,ORD-001777,DC-07,STAGE,RBT-0451,QUEUED,FAILED,DC-07-Z04,DC-07-Z08,2026-08-29T16:19:00
TSK-001777-4,ORD-001777,DC-07,REPLENISH,RBT-0327,QUEUED,COMPLETE,DC-07-Z04,DC-07-Z03,2026-08-29T15:45:00
TSK-001778-1,ORD-001778,DC-18,MOVE,RBT-0302,COMPLETE,ASSIGNED,DC-18-Z10,DC-18-Z12,2026-08-20T22:23:00
TSK-001778-2,ORD-001778,DC-18,REPLENISH,RBT-0164,COMPLETE,COMPLETE,DC-18-Z08,DC-18-Z02,2026-08-20T22:17:00
TSK-001779-1,ORD-001779,DC-05,MOVE,RBT-0066,BLOCKED,ASSIGNED,DC-05-Z07,DC-05-Z05,2026-08-31T19:56:00
TSK-001779-2,ORD-001779,DC-05,PICK,RBT-0615,ASSIGNED,COMPLETE,DC-05-Z07,DC-05-Z05,2026-08-31T19:24:00
TSK-001779-3,ORD-001779,DC-05,PACK_FEED,RBT-0684,BLOCKED,EXECUTING,DC-05-Z06,DC-05-Z07,2026-08-31T19:17:00
TSK-001780-1,ORD-001780,DC-13,PACK_FEED,RBT-0123,COMPLETE,COMPLETE,DC-13-Z12,DC-13-Z09,2026-08-06T05:17:00
TSK-001781-1,ORD-001781,DC-04,PACK_FEED,RBT-0056,ASSIGNED,QUEUED,DC-04-Z03,DC-04-Z06,2026-08-22T16:14:00
TSK-001781-2,ORD-001781,DC-04,STAGE,RBT-0594,QUEUED,COMPLETE,DC-04-Z10,DC-04-Z03,2026-08-22T16:31:00
TSK-001781-3,ORD-001781,DC-04,REPLENISH,RBT-0355,QUEUED,EXECUTING,DC-04-Z07,DC-04-Z02,2026-08-22T15:26:00
TSK-001781-4,ORD-001781,DC-04,STAGE,RBT-0387,EXECUTING,COMPLETE,DC-04-Z08,DC-04-Z06,2026-08-22T16:16:00
TSK-001782-1,ORD-001782,DC-04,STAGE,RBT-0217,ASSIGNED,FAILED,DC-04-Z01,DC-04-Z06,2026-08-25T04:13:00
TSK-001782-2,ORD-001782,DC-04,REPLENISH,RBT-0252,EXECUTING,QUEUED,DC-04-Z06,DC-04-Z03,2026-08-25T04:34:00
TSK-001783-1,ORD-001783,DC-04,REPLENISH,RBT-0592,BLOCKED,QUEUED,DC-04-Z06,DC-04-Z01,2026-08-20T15:36:00
TSK-001784-1,ORD-001784,DC-11,REPLENISH,RBT-0529,COMPLETE,ASSIGNED,DC-11-Z01,DC-11-Z06,2026-08-30T04:37:00
TSK-001784-2,ORD-001784,DC-11,PICK,RBT-0033,COMPLETE,FAILED,DC-11-Z04,DC-11-Z02,2026-08-30T04:35:00
TSK-001785-1,ORD-001785,DC-05,PICK,RBT-0476,COMPLETE,ASSIGNED,DC-05-Z06,DC-05-Z05,2026-08-08T04:19:00
TSK-001785-2,ORD-001785,DC-05,PICK,RBT-0333,EXECUTING,FAILED,DC-05-Z10,DC-05-Z07,2026-08-08T04:52:00
TSK-001785-3,ORD-001785,DC-05,PICK,RBT-0464,BLOCKED,QUEUED,DC-05-Z11,DC-05-Z11,2026-08-08T05:07:00
TSK-001786-1,ORD-001786,DC-09,MOVE,RBT-0671,COMPLETE,COMPLETE,DC-09-Z08,DC-09-Z12,2026-08-23T06:45:00
TSK-001786-2,ORD-001786,DC-09,PICK,RBT-0265,BLOCKED,COMPLETE,DC-09-Z10,DC-09-Z10,2026-08-23T07:19:00
TSK-001786-3,ORD-001786,DC-09,MOVE,RBT-0414,COMPLETE,COMPLETE,DC-09-Z07,DC-09-Z03,2026-08-23T06:53:00
TSK-001786-4,ORD-001786,DC-09,STAGE,RBT-0113,COMPLETE,EXECUTING,DC-09-Z03,DC-09-Z04,2026-08-23T05:50:00
TSK-001787-1,ORD-001787,DC-14,REPLENISH,RBT-0683,EXECUTING,QUEUED,DC-14-Z03,DC-14-Z06,2026-08-20T18:02:00
TSK-001787-2,ORD-001787,DC-14,STAGE,RBT-0474,ASSIGNED,FAILED,DC-14-Z06,DC-14-Z10,2026-08-20T18:03:00
TSK-001788-1,ORD-001788,DC-05,STAGE,RBT-0440,ASSIGNED,FAILED,DC-05-Z03,DC-05-Z09,2026-08-05T12:55:00
