warehouse_id,sku,location,wms_qty,erp_qty,vision_qty,reserved_qty,inventory_status,last_cycle_count_days
DC-12,SKU-00076,DC-12-Z07-B039,174,174,177,12,AVAILABLE,118
DC-12,SKU-00604,DC-12-Z02-B031,220,220,220,8,AVAILABLE,61
DC-12,SKU-00623,DC-12-Z10-B051,4,2,4,0,AVAILABLE,110
DC-12,SKU-01141,DC-12-Z11-B066,68,68,65,8,AVAILABLE,4
DC-12,SKU-00365,DC-12-Z12-B030,146,148,143,1,AVAILABLE,4
DC-12,SKU-00918,DC-12-Z10-B028,62,62,63,0,AVAILABLE,89
DC-12,SKU-00810,DC-12-Z11-B078,64,65,61,12,AVAILABLE,29
DC-12,SKU-00554,DC-12-Z01-B025,34,35,34,6,AVAILABLE,6
DC-12,SKU-00368,DC-12-Z08-B049,0,2,0,0,AVAILABLE,44
DC-12,SKU-00708,DC-12-Z09-B056,125,125,128,10,AVAILABLE,113
DC-12,SKU-00991,DC-12-Z01-B057,68,68,68,0,AVAILABLE,84
DC-12,SKU-00276,DC-12-Z07-B044,33,31,32,12,AVAILABLE,75
DC-12,SKU-00375,DC-12-Z02-B064,187,188,190,17,AVAILABLE,21
DC-12,SKU-00382,DC-12-Z09-B004,106,106,106,16,AVAILABLE,59
DC-12,SKU-00719,DC-12-Z11-B075,114,114,117,18,AVAILABLE,24
DC-12,SKU-00501,DC-12-Z10-B022,112,110,109,12,AVAILABLE,38
DC-12,SKU-00532,DC-12-Z06-B045,63,63,64,10,AVAILABLE,9
DC-12,SKU-00748,DC-12-Z03-B007,216,216,216,15,AVAILABLE,56
DC-12,SKU-00418,DC-12-Z05-B011,184,182,185,13,AVAILABLE,138
DC-12,SKU-00913,DC-12-Z11-B028,143,143,140,7,AVAILABLE,112
DC-12,SKU-00617,DC-12-Z10-B027,206,204,207,13,AVAILABLE,120
DC-12,SKU-00232,DC-12-Z10-B062,85,85,85,10,AVAILABLE,8
DC-12,SKU-00308,DC-12-Z04-B028,58,59,58,4,AVAILABLE,82
DC-12,SKU-00144,DC-12-Z02-B077,53,53,54,12,AVAILABLE,45
DC-12,SKU-00470,DC-12-Z01-B016,70,70,67,4,AVAILABLE,84
DC-12,SKU-00703,DC-12-Z11-B061,144,145,144,1,HOLD,20
DC-12,SKU-00962,DC-12-Z05-B028,18,18,18,7,AVAILABLE,109
DC-12,SKU-00518,DC-12-Z04-B073,91,93,90,1,QUARANTINE,165
DC-12,SKU-00603,DC-12-Z03-B075,9,9,8,2,AVAILABLE,168
DC-12,SKU-01052,DC-12-Z06-B014,89,87,89,8,AVAILABLE,66
DC-12,SKU-00840,DC-12-Z08-B043,148,148,148,7,AVAILABLE,62
DC-12,SKU-00864,DC-12-Z10-B037,93,91,94,9,AVAILABLE,91
DC-12,SKU-00557,DC-12-Z07-B034,32,32,32,12,AVAILABLE,95
DC-12,SKU-00437,DC-12-Z08-B038,187,187,190,0,AVAILABLE,46
DC-12,SKU-00952,DC-12-Z08-B023,147,147,150,13,HOLD,52
DC-12,SKU-01027,DC-12-Z06-B071,87,87,90,2,QUARANTINE,135
DC-12,SKU-00497,DC-12-Z02-B027,27,27,27,20,AVAILABLE,39
DC-12,SKU-00978,DC-12-Z03-B018,215,215,212,2,AVAILABLE,28
DC-12,SKU-00237,DC-12-Z10-B062,186,188,189,5,AVAILABLE,113
DC-12,SKU-00110,DC-12-Z11-B075,129,129,129,18,AVAILABLE,161
DC-12,SKU-00941,DC-12-Z12-B044,142,142,142,7,AVAILABLE,156
DC-12,SKU-01057,DC-12-Z10-B049,102,102,102,12,AVAILABLE,135
DC-12,SKU-00689,DC-12-Z04-B060,5,5,5,0,HOLD,65
DC-12,SKU-00315,DC-12-Z04-B036,152,152,151,14,AVAILABLE,163
DC-12,SKU-00202,DC-12-Z08-B052,164,164,161,16,AVAILABLE,138
DC-12,SKU-00672,DC-12-Z08-B013,113,113,112,20,AVAILABLE,0
DC-12,SKU-00981,DC-12-Z12-B053,23,23,24,19,AVAILABLE,119
DC-12,SKU-00387,DC-12-Z05-B045,71,73,70,13,AVAILABLE,136
DC-12,SKU-00169,DC-12-Z04-B043,215,213,218,7,AVAILABLE,150
DC-12,SKU-00031,DC-12-Z10-B055,126,126,129,0,AVAILABLE,22
DC-12,SKU-00159,DC-12-Z04-B055,36,35,37,3,AVAILABLE,134
DC-12,SKU-00050,DC-12-Z07-B011,126,124,126,16,AVAILABLE,100
DC-12,SKU-01103,DC-12-Z11-B037,171,171,168,17,AVAILABLE,7
DC-12,SKU-00452,DC-12-Z03-B023,212,212,212,8,QUARANTINE,103
DC-12,SKU-00541,DC-12-Z01-B066,18,18,21,15,AVAILABLE,24
DC-12,SKU-00784,DC-12-Z03-B078,168,167,168,16,QUARANTINE,16
DC-12,SKU-00070,DC-12-Z12-B005,153,154,154,10,AVAILABLE,43
DC-12,SKU-00053,DC-12-Z03-B032,185,185,185,17,AVAILABLE,80
DC-12,SKU-00107,DC-12-Z04-B011,45,45,45,2,AVAILABLE,132
DC-12,SKU-00576,DC-12-Z10-B043,55,53,55,14,AVAILABLE,160
DC-12,SKU-00187,DC-12-Z02-B060,2,0,3,1,HOLD,45
DC-12,SKU-00474,DC-12-Z08-B005,54,54,51,8,AVAILABLE,131
DC-12,SKU-00998,DC-12-Z06-B002,188,188,188,20,AVAILABLE,69
DC-12,SKU-00168,DC-12-Z08-B030,82,81,82,7,AVAILABLE,101
DC-12,SKU-00121,DC-12-Z03-B019,19,21,18,8,QUARANTINE,123
DC-12,SKU-00821,DC-12-Z01-B052,165,166,168,17,HOLD,143
DC-12,SKU-00564,DC-12-Z03-B014,27,25,30,2,QUARANTINE,149
DC-12,SKU-00236,DC-12-Z11-B079,102,102,105,3,AVAILABLE,158
DC-12,SKU-00971,DC-12-Z04-B072,179,179,178,20,AVAILABLE,36
DC-12,SKU-01143,DC-12-Z05-B009,20,19,17,2,AVAILABLE,121
DC-12,SKU-00973,DC-12-Z10-B035,112,110,112,4,AVAILABLE,151
DC-12,SKU-00408,DC-12-Z04-B001,111,113,112,13,AVAILABLE,99
DC-12,SKU-01200,DC-12-Z10-B034,140,142,140,15,AVAILABLE,124
DC-12,SKU-00116,DC-12-Z04-B024,135,137,134,7,AVAILABLE,74
DC-12,SKU-00566,DC-12-Z05-B072,118,118,119,10,AVAILABLE,62
DC-12,SKU-00336,DC-12-Z07-B022,197,195,197,14,AVAILABLE,92
DC-12,SKU-00193,DC-12-Z07-B065,37,39,38,6,AVAILABLE,38
DC-12,SKU-00322,DC-12-Z03-B078,26,24,26,0,AVAILABLE,65
DC-12,SKU-00599,DC-12-Z03-B063,139,140,136,0,AVAILABLE,99
DC-12,SKU-00023,DC-12-Z03-B059,87,87,86,5,AVAILABLE,115
DC-12,SKU-00378,DC-12-Z02-B045,162,162,165,6,AVAILABLE,96
DC-12,SKU-01020,DC-12-Z07-B029,67,66,66,14,AVAILABLE,175
DC-12,SKU-00632,DC-12-Z09-B032,11,12,14,11,AVAILABLE,3
DC-12,SKU-00441,DC-12-Z04-B041,207,208,204,13,AVAILABLE,91
DC-12,SKU-00314,DC-12-Z11-B063,176,176,176,7,AVAILABLE,174
DC-12,SKU-00881,DC-12-Z03-B046,52,52,53,19,HOLD,30
DC-12,SKU-01136,DC-12-Z06-B050,202,202,199,12,AVAILABLE,79
DC-12,SKU-00115,DC-12-Z01-B047,102,101,102,14,AVAILABLE,111
DC-12,SKU-00583,DC-12-Z04-B030,51,51,52,8,AVAILABLE,135
DC-12,SKU-01178,DC-12-Z01-B003,77,78,78,7,AVAILABLE,127
DC-12,SKU-00376,DC-12-Z09-B070,33,33,32,0,AVAILABLE,80
DC-12,SKU-00674,DC-12-Z05-B040,163,163,163,15,AVAILABLE,171
DC-12,SKU-00279,DC-12-Z06-B075,156,156,153,11,HOLD,20
DC-12,SKU-00526,DC-12-Z03-B053,78,78,79,5,AVAILABLE,92
DC-12,SKU-00350,DC-12-Z01-B068,1,0,1,1,AVAILABLE,109
DC-12,SKU-00901,DC-12-Z09-B006,202,204,201,15,AVAILABLE,65
DC-12,SKU-01138,DC-12-Z06-B072,156,156,155,15,AVAILABLE,61
DC-12,SKU-00613,DC-12-Z06-B010,2,0,2,0,AVAILABLE,8
DC-12,SKU-00565,DC-12-Z11-B016,35,37,35,13,AVAILABLE,82
DC-12,SKU-00174,DC-12-Z07-B067,129,129,128,18,AVAILABLE,164
DC-12,SKU-00621,DC-12-Z11-B024,206,206,206,8,AVAILABLE,169
DC-12,SKU-00568,DC-12-Z10-B032,101,101,101,0,AVAILABLE,66
DC-12,SKU-01059,DC-12-Z09-B030,57,57,60,2,QUARANTINE,39
DC-12,SKU-00594,DC-12-Z10-B017,88,88,91,13,AVAILABLE,70
DC-12,SKU-00892,DC-12-Z05-B076,172,172,173,0,AVAILABLE,110
DC-12,SKU-00658,DC-12-Z07-B046,121,119,120,10,AVAILABLE,75
DC-12,SKU-01101,DC-12-Z11-B018,168,168,171,4,AVAILABLE,58
DC-12,SKU-00105,DC-12-Z12-B058,3,3,3,0,AVAILABLE,122
DC-12,SKU-00995,DC-12-Z01-B033,130,129,133,18,AVAILABLE,158
DC-12,SKU-00936,DC-12-Z05-B010,90,90,89,8,AVAILABLE,70
DC-12,SKU-01039,DC-12-Z02-B008,59,61,58,0,AVAILABLE,127
DC-12,SKU-00812,DC-12-Z10-B034,211,211,211,15,AVAILABLE,6
DC-12,SKU-01170,DC-12-Z03-B017,189,189,190,4,AVAILABLE,64
DC-12,SKU-01064,DC-12-Z11-B017,133,133,132,6,AVAILABLE,91
DC-12,SKU-00794,DC-12-Z12-B057,84,82,84,1,AVAILABLE,96
DC-12,SKU-00165,DC-12-Z01-B007,26,24,26,19,AVAILABLE,177
DC-12,SKU-00691,DC-12-Z10-B039,154,154,151,2,AVAILABLE,50
DC-12,SKU-01008,DC-12-Z11-B051,142,141,141,15,AVAILABLE,148
DC-12,SKU-00353,DC-12-Z09-B022,122,122,125,12,AVAILABLE,99
DC-12,SKU-00544,DC-12-Z09-B029,114,112,111,16,AVAILABLE,143
DC-12,SKU-00404,DC-12-Z11-B061,151,150,151,12,AVAILABLE,162
DC-12,SKU-00894,DC-12-Z07-B056,153,151,153,4,AVAILABLE,56
DC-12,SKU-00803,DC-12-Z09-B020,98,98,97,5,AVAILABLE,115
DC-12,SKU-00445,DC-12-Z01-B009,94,92,94,18,AVAILABLE,111
DC-12,SKU-00383,DC-12-Z01-B062,68,70,71,6,AVAILABLE,167
DC-12,SKU-00702,DC-12-Z04-B039,33,34,36,16,AVAILABLE,8
DC-12,SKU-00680,DC-12-Z01-B047,167,167,168,6,AVAILABLE,166
DC-12,SKU-00558,DC-12-Z06-B049,139,140,136,4,AVAILABLE,157
DC-12,SKU-00987,DC-12-Z11-B012,165,165,162,16,AVAILABLE,43
DC-12,SKU-00822,DC-12-Z03-B037,146,145,147,17,AVAILABLE,60
DC-12,SKU-00069,DC-12-Z03-B017,97,97,97,10,AVAILABLE,35
DC-12,SKU-00157,DC-12-Z08-B054,46,46,49,8,AVAILABLE,111
DC-12,SKU-00454,DC-12-Z10-B039,18,18,21,0,AVAILABLE,134
DC-12,SKU-00489,DC-12-Z05-B053,123,123,126,9,AVAILABLE,82
DC-12,SKU-00235,DC-12-Z12-B058,124,124,121,8,AVAILABLE,78
DC-12,SKU-01189,DC-12-Z09-B012,31,33,28,13,QUARANTINE,122
DC-12,SKU-00631,DC-12-Z05-B050,198,198,199,10,AVAILABLE,29
DC-12,SKU-01045,DC-12-Z08-B018,172,173,175,0,AVAILABLE,90
DC-12,SKU-00255,DC-12-Z09-B007,98,98,98,1,AVAILABLE,30
DC-12,SKU-01125,DC-12-Z01-B003,4,4,5,3,AVAILABLE,28
DC-12,SKU-00939,DC-12-Z08-B049,150,151,147,11,AVAILABLE,171
DC-12,SKU-01062,DC-12-Z04-B080,171,171,171,13,AVAILABLE,85
DC-12,SKU-00618,DC-12-Z12-B062,78,77,78,2,QUARANTINE,9
DC-12,SKU-01156,DC-12-Z08-B005,205,207,205,16,AVAILABLE,175
DC-12,SKU-00789,DC-12-Z12-B018,27,27,26,6,AVAILABLE,24
DC-12,SKU-00964,DC-12-Z05-B008,195,195,195,12,HOLD,160
DC-12,SKU-00656,DC-12-Z11-B049,20,20,20,8,AVAILABLE,0
DC-12,SKU-00422,DC-12-Z02-B032,199,199,199,7,AVAILABLE,69
DC-12,SKU-00257,DC-12-Z03-B030,74,75,75,19,AVAILABLE,160
DC-12,SKU-01176,DC-12-Z03-B064,122,122,123,5,AVAILABLE,130
DC-12,SKU-00132,DC-12-Z07-B008,140,142,140,13,AVAILABLE,151
DC-12,SKU-00122,DC-12-Z06-B016,11,11,8,1,AVAILABLE,134
DC-12,SKU-00253,DC-12-Z12-B073,28,27,25,13,AVAILABLE,98
DC-12,SKU-00769,DC-12-Z09-B063,214,215,214,4,AVAILABLE,54
DC-12,SKU-01115,DC-12-Z03-B057,145,146,145,11,AVAILABLE,29
DC-12,SKU-00875,DC-12-Z09-B010,202,204,199,15,AVAILABLE,162
DC-12,SKU-00468,DC-12-Z06-B072,110,110,110,14,AVAILABLE,116
DC-12,SKU-00646,DC-12-Z03-B009,138,138,139,7,HOLD,116
DC-12,SKU-00252,DC-12-Z05-B040,24,22,21,6,AVAILABLE,26
DC-12,SKU-00627,DC-12-Z04-B077,156,156,155,15,AVAILABLE,97
DC-12,SKU-00366,DC-12-Z07-B042,40,38,39,13,AVAILABLE,55
DC-12,SKU-00650,DC-12-Z09-B046,101,99,102,10,AVAILABLE,70
DC-12,SKU-00269,DC-12-Z10-B031,21,21,20,6,AVAILABLE,146
DC-12,SKU-00029,DC-12-Z07-B079,116,116,116,14,QUARANTINE,105
DC-12,SKU-00704,DC-12-Z04-B014,82,81,82,15,AVAILABLE,153
DC-12,SKU-00753,DC-12-Z10-B027,176,176,175,16,AVAILABLE,124
DC-12,SKU-01073,DC-12-Z12-B057,51,53,54,10,AVAILABLE,114
DC-12,SKU-00211,DC-12-Z01-B013,212,213,209,8,QUARANTINE,2
DC-12,SKU-00239,DC-12-Z03-B064,198,198,201,5,HOLD,79
DC-12,SKU-00323,DC-12-Z07-B038,34,34,35,3,AVAILABLE,55
DC-12,SKU-00403,DC-12-Z05-B076,162,164,161,9,AVAILABLE,169
DC-12,SKU-00142,DC-12-Z12-B066,96,97,96,3,AVAILABLE,134
DC-12,SKU-00801,DC-12-Z08-B007,205,205,202,4,AVAILABLE,55
DC-12,SKU-00357,DC-12-Z05-B034,109,109,109,12,AVAILABLE,15
DC-12,SKU-00675,DC-12-Z03-B076,106,106,106,17,AVAILABLE,147
DC-12,SKU-00319,DC-12-Z07-B056,52,54,52,4,AVAILABLE,3
DC-12,SKU-00421,DC-12-Z09-B051,14,16,14,2,HOLD,78
DC-12,SKU-00989,DC-12-Z12-B029,203,201,206,6,AVAILABLE,34
DC-12,SKU-01144,DC-12-Z02-B015,35,37,35,4,AVAILABLE,161
DC-12,SKU-00686,DC-12-Z06-B071,21,23,24,9,AVAILABLE,82
DC-12,SKU-00014,DC-12-Z12-B079,89,87,89,17,HOLD,74
DC-12,SKU-00161,DC-12-Z02-B074,50,50,50,0,AVAILABLE,147
DC-12,SKU-00714,DC-12-Z05-B053,14,16,14,11,AVAILABLE,86
DC-12,SKU-00929,DC-12-Z04-B022,88,88,88,4,AVAILABLE,23
DC-12,SKU-01187,DC-12-Z01-B005,120,119,121,12,AVAILABLE,91
DC-12,SKU-00233,DC-12-Z10-B050,171,171,171,12,AVAILABLE,169
DC-12,SKU-00614,DC-12-Z10-B062,55,55,55,10,AVAILABLE,24
DC-12,SKU-00930,DC-12-Z02-B068,42,44,42,16,AVAILABLE,66
DC-12,SKU-00209,DC-12-Z08-B041,206,206,203,9,AVAILABLE,100
DC-12,SKU-00085,DC-12-Z07-B052,33,31,30,11,AVAILABLE,144
DC-12,SKU-00056,DC-12-Z07-B020,203,205,206,15,AVAILABLE,154
DC-12,SKU-00956,DC-12-Z04-B013,3,4,3,3,AVAILABLE,107
DC-12,SKU-00275,DC-12-Z11-B042,68,68,69,4,AVAILABLE,55
DC-12,SKU-00390,DC-12-Z04-B015,148,148,149,15,AVAILABLE,2
DC-12,SKU-00396,DC-12-Z06-B042,0,0,0,0,AVAILABLE,87
DC-12,SKU-00433,DC-12-Z12-B002,209,207,206,4,AVAILABLE,91
DC-12,SKU-00012,DC-12-Z02-B032,14,14,14,9,AVAILABLE,123
DC-12,SKU-01173,DC-12-Z09-B008,159,159,156,20,AVAILABLE,169
DC-12,SKU-01148,DC-12-Z07-B069,61,61,64,0,AVAILABLE,179
DC-12,SKU-00272,DC-12-Z09-B054,150,148,147,5,AVAILABLE,128
DC-12,SKU-01070,DC-12-Z08-B039,132,132,133,11,AVAILABLE,163
DC-12,SKU-00326,DC-12-Z10-B020,135,136,132,4,AVAILABLE,95
DC-12,SKU-00932,DC-12-Z11-B057,92,92,92,2,AVAILABLE,144
DC-12,SKU-00389,DC-12-Z06-B009,26,28,26,10,AVAILABLE,86
DC-12,SKU-00538,DC-12-Z05-B072,26,25,23,18,AVAILABLE,74
DC-12,SKU-01091,DC-12-Z07-B057,196,197,196,8,HOLD,11
DC-12,SKU-00215,DC-12-Z10-B033,181,180,182,2,QUARANTINE,84
DC-12,SKU-00337,DC-12-Z09-B043,191,191,191,7,HOLD,3
DC-12,SKU-00016,DC-12-Z01-B078,113,113,112,10,AVAILABLE,2
DC-12,SKU-00781,DC-12-Z06-B065,64,64,63,1,AVAILABLE,69
DC-12,SKU-01163,DC-12-Z09-B039,38,38,38,11,AVAILABLE,120
DC-12,SKU-00571,DC-12-Z12-B044,200,201,200,14,AVAILABLE,98
DC-12,SKU-00970,DC-12-Z09-B065,134,134,133,17,AVAILABLE,16
DC-12,SKU-00516,DC-12-Z12-B016,219,219,219,14,AVAILABLE,30
DC-12,SKU-01036,DC-12-Z07-B055,116,117,117,10,HOLD,157
DC-12,SKU-00158,DC-12-Z11-B061,19,18,19,19,HOLD,160
DC-12,SKU-00426,DC-12-Z02-B011,99,99,98,9,AVAILABLE,131
DC-12,SKU-00896,DC-12-Z11-B067,139,139,136,2,AVAILABLE,58
DC-12,SKU-00911,DC-12-Z12-B065,105,107,105,6,AVAILABLE,155
DC-12,SKU-00242,DC-12-Z10-B012,169,171,169,5,QUARANTINE,151
DC-12,SKU-00363,DC-12-Z12-B014,166,165,163,20,QUARANTINE,144
DC-12,SKU-00442,DC-12-Z01-B021,196,196,196,18,AVAILABLE,31
DC-12,SKU-00304,DC-12-Z08-B012,205,205,202,13,AVAILABLE,42
DC-12,SKU-00222,DC-12-Z05-B059,60,59,59,16,AVAILABLE,61
DC-12,SKU-01171,DC-12-Z06-B062,64,62,61,13,AVAILABLE,138
DC-12,SKU-00749,DC-12-Z08-B017,154,156,154,20,AVAILABLE,135
DC-12,SKU-00287,DC-12-Z11-B038,131,130,131,12,AVAILABLE,36
DC-12,SKU-00637,DC-12-Z05-B070,76,75,79,17,AVAILABLE,94
DC-12,SKU-00640,DC-12-Z01-B042,86,86,86,8,AVAILABLE,100
DC-12,SKU-00933,DC-12-Z03-B079,102,102,101,2,AVAILABLE,7
DC-12,SKU-01114,DC-12-Z05-B072,115,116,114,5,AVAILABLE,6
DC-12,SKU-00963,DC-12-Z08-B074,73,72,74,20,AVAILABLE,146
DC-12,SKU-01033,DC-12-Z03-B027,4,4,5,1,AVAILABLE,25
DC-12,SKU-00775,DC-12-Z09-B047,120,119,119,7,HOLD,100
DC-12,SKU-01075,DC-12-Z07-B003,202,200,201,7,AVAILABLE,70
DC-12,SKU-00369,DC-12-Z10-B061,34,34,35,4,HOLD,41
DC-12,SKU-00001,DC-12-Z01-B052,71,73,68,14,AVAILABLE,103
DC-12,SKU-00815,DC-12-Z02-B019,72,72,72,6,AVAILABLE,24
DC-12,SKU-00129,DC-12-Z01-B075,220,218,220,9,AVAILABLE,57
DC-12,SKU-00679,DC-12-Z07-B060,140,139,140,13,AVAILABLE,35
DC-12,SKU-00167,DC-12-Z11-B072,69,69,72,7,QUARANTINE,179
DC-12,SKU-00270,DC-12-Z05-B030,211,210,214,20,AVAILABLE,0
DC-12,SKU-00098,DC-12-Z01-B003,184,186,183,8,AVAILABLE,61
DC-12,SKU-00500,DC-12-Z11-B075,195,196,192,7,AVAILABLE,13
DC-12,SKU-00792,DC-12-Z12-B047,25,25,24,1,AVAILABLE,37
DC-12,SKU-00181,DC-12-Z06-B077,34,34,31,11,AVAILABLE,18
DC-12,SKU-00898,DC-12-Z02-B038,190,190,190,20,AVAILABLE,166
DC-12,SKU-00715,DC-12-Z03-B030,115,115,115,1,AVAILABLE,122
DC-12,SKU-01022,DC-12-Z04-B059,140,140,137,7,AVAILABLE,147
DC-12,SKU-00790,DC-12-Z12-B007,17,19,20,10,AVAILABLE,29
DC-12,SKU-00482,DC-12-Z02-B043,45,45,42,0,AVAILABLE,170
DC-12,SKU-00528,DC-12-Z01-B078,40,39,40,6,AVAILABLE,137
DC-12,SKU-01160,DC-12-Z10-B023,206,206,206,6,AVAILABLE,50
DC-12,SKU-00562,DC-12-Z08-B029,188,189,189,16,AVAILABLE,149
DC-12,SKU-00087,DC-12-Z03-B057,67,67,66,19,AVAILABLE,106
DC-12,SKU-00473,DC-12-Z05-B006,75,75,75,9,HOLD,41
DC-12,SKU-00634,DC-12-Z04-B064,125,125,125,9,AVAILABLE,169
DC-12,SKU-00770,DC-12-Z04-B018,55,56,54,19,AVAILABLE,69
DC-12,SKU-00729,DC-12-Z09-B004,90,92,90,5,AVAILABLE,105
DC-12,SKU-00533,DC-12-Z07-B052,148,146,148,16,AVAILABLE,89
DC-12,SKU-01080,DC-12-Z10-B059,91,90,91,7,AVAILABLE,49
DC-12,SKU-00540,DC-12-Z06-B008,65,65,68,16,AVAILABLE,92
DC-12,SKU-01154,DC-12-Z09-B048,116,116,116,13,AVAILABLE,59
DC-12,SKU-00372,DC-12-Z09-B017,196,196,199,19,AVAILABLE,21
DC-12,SKU-00367,DC-12-Z01-B027,147,146,144,3,AVAILABLE,84
DC-12,SKU-00726,DC-12-Z01-B058,83,83,84,12,AVAILABLE,31
DC-12,SKU-00263,DC-12-Z10-B064,158,160,159,19,AVAILABLE,75
DC-12,SKU-00645,DC-12-Z05-B054,12,10,12,4,AVAILABLE,164
DC-12,SKU-01031,DC-12-Z10-B058,218,218,217,12,AVAILABLE,33
DC-12,SKU-00990,DC-12-Z07-B076,22,21,22,8,AVAILABLE,116
DC-12,SKU-00458,DC-12-Z04-B038,91,91,94,5,AVAILABLE,143
DC-12,SKU-00986,DC-12-Z08-B043,65,65,66,7,AVAILABLE,40
DC-12,SKU-00994,DC-12-Z04-B050,185,185,185,20,AVAILABLE,163
DC-12,SKU-01108,DC-12-Z01-B045,163,161,164,18,AVAILABLE,49
DC-12,SKU-01186,DC-12-Z02-B005,154,154,155,8,AVAILABLE,0
DC-12,SKU-00839,DC-12-Z04-B058,164,165,164,18,AVAILABLE,180
DC-12,SKU-00948,DC-12-Z01-B031,15,15,15,12,AVAILABLE,129
DC-12,SKU-00705,DC-12-Z05-B063,89,87,92,16,QUARANTINE,96
DC-12,SKU-01069,DC-12-Z02-B011,121,121,118,9,AVAILABLE,131
DC-12,SKU-00388,DC-12-Z10-B033,183,182,183,5,QUARANTINE,35
DC-12,SKU-00100,DC-12-Z07-B053,26,24,29,10,AVAILABLE,89
DC-12,SKU-00124,DC-12-Z05-B011,158,157,155,14,AVAILABLE,83
DC-12,SKU-00420,DC-12-Z04-B069,61,60,60,11,AVAILABLE,32
DC-12,SKU-00895,DC-12-Z09-B016,158,158,158,11,AVAILABLE,28
DC-12,SKU-01146,DC-12-Z05-B060,216,214,219,2,AVAILABLE,48
DC-12,SKU-01150,DC-12-Z10-B079,80,78,77,11,AVAILABLE,117
DC-12,SKU-00578,DC-12-Z10-B048,99,99,99,17,AVAILABLE,158
DC-12,SKU-01195,DC-12-Z07-B021,196,196,196,7,AVAILABLE,131
DC-12,SKU-00226,DC-12-Z01-B046,70,70,71,1,AVAILABLE,178
DC-12,SKU-00527,DC-12-Z07-B015,199,199,196,10,AVAILABLE,52
DC-12,SKU-00676,DC-12-Z12-B080,122,122,122,4,AVAILABLE,53
DC-12,SKU-00317,DC-12-Z06-B050,96,97,95,4,HOLD,83
DC-12,SKU-00900,DC-12-Z02-B044,13,15,10,8,AVAILABLE,129
DC-12,SKU-01128,DC-12-Z01-B020,75,75,76,17,HOLD,154
DC-12,SKU-01110,DC-12-Z07-B009,43,43,42,15,AVAILABLE,151
DC-12,SKU-00625,DC-12-Z09-B057,32,30,35,3,AVAILABLE,66
DC-12,SKU-01054,DC-12-Z02-B079,150,148,149,8,AVAILABLE,96
DC-12,SKU-00876,DC-12-Z03-B027,120,120,120,7,AVAILABLE,128
DC-12,SKU-00511,DC-12-Z02-B066,101,99,101,14,AVAILABLE,27
DC-12,SKU-00101,DC-12-Z12-B079,79,79,79,11,AVAILABLE,119
DC-12,SKU-00186,DC-12-Z02-B015,69,67,66,1,AVAILABLE,46
DC-12,SKU-00543,DC-12-Z09-B044,83,83,84,14,AVAILABLE,142
DC-12,SKU-01118,DC-12-Z12-B029,4,2,5,1,AVAILABLE,37
DC-12,SKU-00681,DC-12-Z09-B011,104,104,101,1,HOLD,175
DC-12,SKU-00601,DC-12-Z04-B028,147,146,147,5,AVAILABLE,85
DC-12,SKU-00673,DC-12-Z04-B014,49,49,52,19,AVAILABLE,60
DC-12,SKU-01153,DC-12-Z08-B062,132,133,129,13,QUARANTINE,45
DC-12,SKU-00836,DC-12-Z09-B051,143,143,140,3,AVAILABLE,52
DC-12,SKU-01198,DC-12-Z07-B062,39,39,36,6,AVAILABLE,165
DC-12,SKU-00477,DC-12-Z11-B069,111,111,114,8,AVAILABLE,2
DC-12,SKU-01126,DC-12-Z11-B021,153,153,156,17,AVAILABLE,144
DC-12,SKU-01107,DC-12-Z10-B009,115,115,116,17,AVAILABLE,75
DC-12,SKU-00666,DC-12-Z11-B027,55,56,55,19,AVAILABLE,153
DC-12,SKU-01105,DC-12-Z09-B023,114,114,115,20,QUARANTINE,178
DC-12,SKU-00659,DC-12-Z09-B022,214,214,213,4,QUARANTINE,119
DC-12,SKU-00291,DC-12-Z06-B061,168,169,171,13,AVAILABLE,8
DC-12,SKU-00872,DC-12-Z06-B051,204,204,205,1,AVAILABLE,165
DC-12,SKU-00330,DC-12-Z11-B030,37,35,37,16,AVAILABLE,25
DC-12,SKU-00266,DC-12-Z08-B069,142,142,142,20,AVAILABLE,113
DC-12,SKU-00305,DC-12-Z11-B045,120,120,123,4,QUARANTINE,164
DC-12,SKU-00028,DC-12-Z02-B022,56,57,56,18,AVAILABLE,42
DC-12,SKU-00227,DC-12-Z05-B062,49,49,49,5,HOLD,77
DC-12,SKU-00055,DC-12-Z02-B055,85,84,86,6,QUARANTINE,149
DC-12,SKU-00431,DC-12-Z02-B028,47,48,47,9,AVAILABLE,72
DC-12,SKU-00338,DC-12-Z11-B079,200,198,199,9,AVAILABLE,53
DC-12,SKU-00261,DC-12-Z07-B072,218,217,218,6,AVAILABLE,89
DC-12,SKU-00113,DC-12-Z02-B045,188,187,187,18,AVAILABLE,115
DC-12,SKU-00834,DC-12-Z06-B041,99,99,102,10,AVAILABLE,155
DC-12,SKU-01010,DC-12-Z01-B075,141,142,142,18,AVAILABLE,164
DC-12,SKU-01014,DC-12-Z07-B075,58,58,61,0,AVAILABLE,166
DC-12,SKU-00580,DC-12-Z09-B044,51,51,54,12,AVAILABLE,109
DC-12,SKU-00891,DC-12-Z05-B010,163,163,163,19,QUARANTINE,124
DC-12,SKU-00818,DC-12-Z04-B036,86,86,87,15,AVAILABLE,149
